"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"C. Kelly","England 4.","Bradford City","LCB","27","200000","2026-06-30","21","1629","1","0.62","0","0.3","Republic of Ireland","left","191","9.12","7.35","75.94","6.41","56.03","0.17","4.77","0.72","0.06","0.03","0.06","0.22","50","25","1.05","42.11","0.22","75","1.05","47.37","0.39","0.55","0","40.44","74.18","22.27","64.76","9.83","50","0.02","0","0.11","8.01","57.93","1.88","32.35","0.17","11.22","66.5"
"J. Vela","England 4.","Carlisle United","RCMF, RDMF","32","300000","2026-06-30","29","1625","0","0.94","0","0.55","England","right","181","7.7","7.26","59.54","4.26","53.25","0.22","3.36","1.11","0","0.05","0","0.66","33.33","0","0.89","25","1.22","54.55","4.04","24.66","1.61","0.72","0.22","22.71","80","6.54","67.8","1.33","50","0.03","0","0.17","2.66","72.92","0.55","60","0.11","3.54","57.81"
"A. Adomah","England 4.","Walsall","CF","38","150000","2026-06-30","45","1624","5","4.38","5","4.76","England","right","185","7.43","6.15","72.07","3.77","19.12","0.17","3.88","3.71","0.28","0.24","0","1.55","35.71","17.857","3.66","45.45","3.16","47.37","8.7","30.57","3.16","2.44","0.55","21.23","69.97","5.1","57.61","1.16","42.86","0.26","0","0.89","2.88","61.54","3.33","53.33","0.72","4.16","78.67"
"J. Jones","England 4.","Carlisle United","LWB, LAMF, RWB","31","275000","2027-06-30","21","1609","0","1.77","0","2.39","England","right","174","4.47","4.92","59.09","1.9","20.59","0","2.05","6.21","0","0.1","0","1.34","25","0","6.1","31.19","6.82","57.38","12.98","46.12","1.85","4.75","0.78","35.18","75.52","8.5","63.82","3.13","55.36","0.13","0.11","0.5","3.92","61.43","4.92","39.77","0.5","6.15","80"
"D. Elerewe","England 4.","Bromley","RCB, LCB","22","0","2026-06-30","17","1604","0","0.32","0","0","England","right","189","8.42","4.99","76.4","5.44","62.89","0.56","6.28","0.22","0","0.02","0","0.17","0","0","0.11","50","0.17","100","2.69","52.08","0.39","1.07","0.06","23","74.63","10.94","57.44","4.94","40.91","0","0","0","3.37","50","0.45","25","0.22","5.67","53.47"
"K. Jameson","England 4.","Newport County","LCB, CB","27","100000","","24","1603","0","0.45","0","0","England","right","183","10.67","5.28","65.96","3.71","57.58","1.18","9.26","0.34","0","0.03","0","0.11","0","0","0.11","0","0.56","60","2.69","50","0.28","0.34","0.17","33.07","83.02","13.03","68.53","4.66","37.35","0","0","0","3.03","44.44","0.45","12.5","0.06","5.39","54.17"
"Z. Asare","England 4.","Harrogate Town","RB, LB, RWB","24","0","2026-06-30","26","1602","1","0.49","0","0.23","England","right","176","9.55","7.75","69.57","4.89","39.08","0.39","5.35","1.74","0.06","0.03","0","0.22","50","25","0.79","21.43","2.36","61.9","6.07","41.67","0.45","1.46","0.06","22.81","75.62","7.13","55.12","2.3","51.22","0.01","0","0.06","2.36","66.67","0.84","26.67","0.11","4.83","59.3"
"O. Bogle","England 4.","Crewe Alexandra","CF","32","225000","2026-06-30","30","1600","5","5.17","2","0.76","England","left","187","3.43","3.04","61.11","8.66","33.12","0","2.42","1.86","0.28","0.29","0.11","1.46","46.15","19.231","0.79","7.14","2.08","54.05","11.36","27.23","3.26","0.9","0.11","13.39","68.49","4.33","54.55","0.62","27.27","0.04","0.06","0.17","1.46","61.54","1.18","47.62","0.79","1.41","64"
"K. Hudlin","England 4.","Newport County","CF","25","300000","2026-06-30","27","1591","6","4.53","1","0.4","England","right","206","5.2","3.39","63.33","14.65","48.26","0.34","4.1","0.91","0.34","0.26","0.17","1.24","45.45","27.273","0.11","0","0.74","46.15","9.28","23.17","1.75","0.62","0","16.01","66.78","4.19","44.59","0.45","62.5","0.02","0.17","0.23","2.83","40","0.28","20","0.28","1.64","55.17"
"M. Clark","England 4.","Port Vale","RWB, RB","26","200000","2026-06-30","20","1583","1","0.75","1","2.51","England","right","173","7.5","5.17","50.55","3.24","56.14","0.17","6.24","3.13","0.06","0.04","0.06","0.57","10","10","3.13","41.82","3.35","50.85","5.57","46.94","1.65","1.82","0.45","27.97","70.53","12","59.72","5.17","54.95","0.14","0.06","0.34","6.2","64.22","2.96","59.62","0.85","8.81","80.65"
"P. Kelly","England 4.","Doncaster Rovers","LDMF, AMF, RCMF","21","0","2028-06-30","30","1572","2","3.7","0","2.1","Northern Ireland","right","183","7.67","6.93","61.16","2.52","45.45","0.06","4.76","2.69","0.11","0.21","0","1.55","40.74","7.407","1.15","35","3.15","50.91","9.33","35.58","2.81","2.98","0.52","30.92","77.41","9.39","63.41","2.06","36.11","0.12","0.29","0.4","3.78","56.06","2.18","63.16","1.43","4.29","65.33"
"E. Coleman","England 4.","Gillingham","DMF, RDMF, LDMF","25","225000","","21","1566","0","0.97","0","0.26","England","right","188","11.61","8.39","69.86","6.44","60.71","0.46","8.1","0.75","0","0.06","0","0.52","33.33","0","0.46","50","0.69","50","3.28","40.35","0.86","0.29","0","34.77","81.49","11.44","58.79","4.94","51.16","0.02","0.06","0.11","5.34","58.06","0.98","41.18","0.29","5.29","72.83"
"R. Colclough","England 4.","Chesterfield","LAMF, LW","31","0","2027-06-30","38","1561","3","4.99","3","2.25","England","right","184","4.15","2.65","63.04","1.84","43.75","0.23","4.35","7.78","0.17","0.29","0","2.77","29.17","6.25","3.46","33.33","8.88","65.58","13.66","54.01","5.3","4.04","0.29","24.85","74.01","6.17","62.62","1.79","25.81","0.13","0.17","0.58","2.31","55","2.31","62.5","1.15","4.32","73.33"
"J. Senior","England 4.","Doncaster Rovers","LB, LCB","28","100000","2026-06-30","21","1550","0","0.47","1","1","England","left","173","10.92","7.72","66.17","5.86","56.44","0.41","7.5","0.81","0","0.03","0","0.35","0","0","1.74","26.67","0.87","40","3.25","35.71","0.87","1.86","0.87","33.33","70.56","17.25","59.6","6.97","40","0.06","0","0.17","6.62","47.37","2.85","36.73","0.75","8.83","71.71"
"H. Hope","England 4.","Morecambe","CF, LAMF","31","0","2026-06-30","29","1539","2","3.41","1","0.31","England","right","179","3.86","3.92","47.76","4.56","16.67","0.12","2.78","0.94","0.12","0.2","0","1.05","33.33","11.111","0.82","14.29","1.23","38.1","8.54","26.03","2.87","0.64","0.06","16.08","79.27","3.04","69.23","0.64","54.55","0.02","0","0.12","1.46","52","0.99","70.59","0.64","1.23","76.19"
"E. Chislett","England 4.","Port Vale","LCMF, CF, LAMF","27","350000","","25","1533","4","4.05","0","1.63","South Africa","right","180","6.46","4.93","64.29","1.94","45.45","0.06","4.34","3.35","0.18","0.24","0","1.59","37.04","14.815","1.88","25","3.11","67.92","8.57","54.11","2.29","2.17","0.29","33.05","81.17","8.69","67.57","1.88","34.38","0.1","0.35","0.12","3.76","60.94","2.52","51.16","0.76","4.17","77.46"
"J. Luker","England 4.","Grimsby Town","RW, RAMF, CF","20","0","2026-06-30","22","1526","3","3.24","2","2.62","England","unknown","0","6.31","5.96","62.38","2.42","29.27","0.12","4.29","4.25","0.18","0.19","0","1.77","40","10","1.36","30.43","4.72","60","13.39","37.89","2.36","1.24","0","22.94","76.35","7.67","68.46","1.71","48.28","0.15","0.53","0.71","3.48","67.8","2.65","48.89","1.36","4.95","75"
"M. Hippolyte","England 4.","AFC Wimbledon","LCMF","31","175000","2026-06-30","22","1524","3","2.7","0","1.21","England","left","183","7.8","6.56","58.56","3.01","39.22","0.12","5.15","2.3","0.18","0.16","0","1.77","36.67","10","1.71","31.03","2.72","34.78","8.56","35.17","1.3","0.89","0.18","27.17","70.87","9.51","50.93","3.96","38.81","0.07","0.18","0.24","5.02","56.47","2.89","44.9","0.83","4.61","65.38"
"J. Lankester","England 4.","Crewe Alexandra","CF, RAMF, AMF","25","325000","2027-06-30","23","1521","7","5.77","6","3.36","England","left","177","4.73","4.67","55.7","1.89","31.25","0.06","3.37","4.79","0.36","0.34","0.06","3.2","35.19","12.963","2.07","25.71","5.62","52.63","12.54","39.62","4.5","2.25","0.83","18.52","67.09","5.86","60.61","1.42","54.17","0.2","0.53","0.71","2.66","68.89","2.54","48.84","1.36","3.73","84.13"
"C. Hendry","England 4.","Milton Keynes Dons","CF, AMF, RWF","28","325000","2027-05-31","29","1521","3","4.37","2","0.5","England","right","176","5.68","5.15","51.72","7.51","29.13","0.41","3.89","1.42","0.18","0.26","0","1.6","44.44","11.111","0.41","28.57","1.66","35.71","6.86","30.17","1.89","1.01","0.06","24.67","79.86","5.38","64.84","1.78","70","0.03","0.06","0.24","2.31","76.92","1.01","64.71","0.65","2.9","59.18"
"K. Whitmore","England 4.","Newport County","AMF, LCMF, RCMF","24","0","2026-06-30","28","1515","2","1","0","1.16","England","","0","8.79","8.79","59.46","2.97","24","0.12","4.69","2.38","0.12","0.06","0","0.83","50","14.286","0.59","20","3.98","46.27","10.75","29.28","1.9","1.66","0.24","21.86","72.01","8.32","59.29","2.08","42.86","0.07","0.12","0.36","2.85","56.25","0.95","18.75","0.48","3.5","55.93"
"R. Street","England 4.","Doncaster Rovers","CF, LAMF","24","250000","2028-06-30","22","1501","11","9.45","0","1.18","England","right","189","3.12","3.78","57.14","11.39","34.21","0","1.3","2.04","0.66","0.57","0.18","2.22","40.54","29.73","1.08","33.33","1.92","40.63","12.41","31.4","4.68","0.78","0.06","15.41","60.7","3.3","40","0.9","40","0.07","0","0.42","1.86","35.48","1.14","52.63","0.78","1.2","50"
"G. Byers","England 4.","Port Vale","DMF, RCMF, LCMF","29","400000","2027-06-30","23","1496","2","1.27","1","1.07","England","right","180","10.05","7.28","66.12","3.85","54.69","0.18","6.67","1.14","0.12","0.08","0.06","1.2","20","10","1.2","45","0.6","50","3.61","31.67","1.08","0.36","0","39.71","84.09","14.32","69.75","3.49","46.55","0.06","0.06","0.12","5.9","72.45","2.23","51.35","0.66","6.86","73.68"
"J. Jones","England 4.","Notts County","RWB, LWB, RW","28","325000","2027-06-30","22","1491","5","3.59","1","2.61","England","left","177","3.68","3.92","47.69","1.39","34.78","0.06","3.18","7.24","0.12","0.22","0","2.17","27.78","13.889","5.73","21.05","9.54","55.7","16.12","50.94","1.75","5.37","0.36","39.84","74.24","9.54","63.92","3.38","42.86","0.16","0.18","0.24","2.9","62.5","4.83","36.25","0.91","6.34","68.57"
"M. Taylor","England 4.","Cheltenham Town","CF","35","100000","2026-06-30","37","1483","5","3.61","2","1.96","England","right","176","3.94","3.7","50.82","10.62","25.71","0","2.79","1.76","0.3","0.22","0.06","1.88","38.71","16.129","0.73","16.67","1.7","46.43","9.29","24.18","2.55","0.61","0","15.05","70.97","4.19","59.42","0.73","41.67","0.12","0.12","0.3","1.58","57.69","1.76","68.97","1.21","1.82","73.33"
"K. Cameron","England 4.","Barrow","LCB","28","250000","","17","1480","1","0.98","0","0.01","England","left","190","7.72","5.23","73.26","4.32","63.38","0.43","4.51","0.61","0.06","0.06","0","0.36","33.33","16.667","0.61","40","0.36","66.67","1.58","65.38","0.49","1.22","0.06","30.89","76.57","17.03","66.79","6.32","44.23","0","0","0","4.86","57.5","0.67","36.36","0.06","7.24","62.18"
"S. Moore","England 4.","Morecambe","GK","31","125000","","15","1465","0","0","0","0","England","right","187","1.72","0.18","33.33","0.86","100","0","2.11","0","0","0","0","0","0","0","0","0","0","0","0.25","75","0","0","0","18.8","71.24","14.31","63.95","11.86","59.07","0","0","0","5.65","53.26","0.55","11.11","0.06","8.17","82.71"
"G. Lapslie","England 4.","Bradford City","AMF","28","225000","2027-06-30","28","1465","6","6.12","0","1.45","England","right","180","6.57","5.53","55.56","5.71","32.26","0.25","4.37","1.54","0.37","0.38","0.12","1.41","39.13","26.087","1.23","40","0.68","63.64","6.51","37.74","2.7","0.61","0.06","25.49","77.11","6.2","57.43","1.78","41.38","0.09","0.06","0.49","2.46","60","1.11","72.22","0.74","4.24","60.87"
"A. Donnelly","England 4.","Colchester United","LCB","22","0","2028-06-30","17","1452","0","0.2","0","0.55","Northern Ireland","left","185","4.21","1.36","68.18","3.41","58.18","0.31","4.7","0.25","0","0.01","0","0.06","0","0","0.43","28.57","0.06","100","0.31","40","0.25","0.12","0","47.91","78.65","25.1","63.95","15.31","51.42","0.03","0.06","0.06","9.36","51.66","1.12","22.22","0.37","13.14","70.75"
"R. Sheckleford","England 4.","Chesterfield","RB","28","0","2027-06-30","17","1416","0","0","0","0.56","England","right","175","7.5","6.74","60.38","2.03","50","0.38","5.87","1.14","0","0","0","0","0","0","0.95","26.67","1.4","63.64","5.02","41.77","0.38","1.65","0.57","50.47","85.89","20.72","75.77","4","42.86","0.04","0","0.13","6.86","71.3","1.65","61.54","0.7","9.6","73.51"
"R. Hunt","England 4.","Colchester United","RB, LB, RCB","30","200000","2026-06-30","22","1415","0","0.02","0","0.01","England","right","171","8.84","6.68","60","3.24","56.86","0.38","5.95","0.32","0","0","0","0.06","0","0","0.51","25","0.51","25","2.61","39.02","0.19","0.51","0.06","32.95","78.38","15.71","63.56","4.77","36","0","0.06","0","5.85","57.61","0.89","28.57","0.19","7.82","65.85"
"J. Davison","England 4.","Tranmere Rovers","CF","26","225000","2026-06-30","32","1414","3","3.93","1","0.9","England","right","188","4.52","4.07","68.75","14","25.45","0.06","2.41","1.46","0.19","0.25","0.06","1.72","25.93","11.111","0.95","0","1.59","64","9.29","32.88","3.44","0.83","0","16.61","75.48","2.93","58.7","0.19","33.33","0.06","0.06","0.25","0.57","55.56","0.95","26.67","0.57","0.57","55.56"
"T. Lowery","England 4.","Crewe Alexandra","AMF, RCMF, LCMF","27","150000","2027-05-31","17","1408","2","1.61","1","0.81","England","right","168","6.84","6.39","59","2.81","25","0.06","4.63","2.11","0.06","0.1","0","1.02","25","12.5","2.24","28.57","1.92","60","6.07","43.16","1.28","1.47","0.26","34.9","78.02","11.63","62.09","3.58","55.36","0.05","0.13","0.19","3.9","52.46","2.62","51.22","0.7","5.63","65.91"
"R. Feely","England 4.","Barrow","RB","28","100000","","19","1406","1","0.58","0","0.35","Republic of Ireland","right","191","7.87","5.31","61.45","9.03","64.54","0.19","6.56","0.77","0.06","0.04","0","0.26","50","25","1.92","23.33","0.32","60","2.82","34.09","1.41","0.77","0.13","32.71","69.67","14.47","55.31","4.54","40.85","0.02","0","0.06","6.98","53.21","1.54","33.33","0.26","7.55","65.25"
"A. Pepple","England 4.","Chesterfield","CF","22","0","","22","1391","5","7.02","1","0.4","Canada","right","185","2.14","1.81","46.43","8.15","26.98","0.13","2.44","2.33","0.32","0.45","0.06","1.94","43.33","16.667","0.58","11.11","2.85","50","12.55","31.44","3.17","0.84","0","8.41","79.23","0.91","64.29","0.19","33.33","0.03","0","0.13","0.65","40","0.39","33.33","0.26","0.58","77.78"
"R. McDonald","England 4.","Notts County","RCB, LCB","33","100000","2026-06-30","19","1391","0","0.75","0","0.12","England","left","191","7.57","4.59","71.83","6.02","73.12","0.32","7.12","0.58","0","0.05","0","0.45","57.14","0","0.71","18.18","0.65","30","2.39","45.95","1.04","1.23","0.32","55.9","82.99","27.5","73.18","6.79","43.81","0.01","0","0.06","7.57","58.12","0.97","40","0.52","10.29","67.92"
"H. Lewis","England 4.","Carlisle United","GK","28","300000","2026-06-30","14","1388","0","0","0","0","England","right","191","1.75","0.06","100","0.32","100","0","2.51","0","0","0","0","0","0","0","0","0","0","0","0.13","100","0","0","0","27.43","87.94","14.98","80.09","10.83","71.86","0","0","0","3.31","64.71","0.13","0","0","8.62","80.45"
"K. Hemmings","England 4.","Crewe Alexandra","CF","33","100000","2026-06-30","20","1387","4","4.9","0","0.57","England","right","185","1.56","1.95","40","10.84","33.53","0.06","0.96","1.43","0.13","0.32","0","1.43","50","18.182","0.58","22.22","1.04","50","7.07","23.85","2.6","0.71","0.13","12.78","67.01","2.4","48.65","0.19","33.33","0.04","0.06","0.06","1.17","50","0.58","55.56","0.39","0.91","50"
"T. Nichols","England 4.","Swindon Town","AMF, LCMF","32","200000","2027-06-30","20","1382","2","1.47","1","0.86","England","right","178","6.84","6.45","61.62","4.04","37.1","0","4.6","1.17","0.13","0.1","0","1.04","50","12.5","0.59","22.22","0.85","46.15","6.58","24.75","1.95","0.78","0.07","28.78","77.6","9.18","63.83","2.67","51.22","0.06","0.33","0.26","4.62","69.01","2.08","50","0.91","5.08","64.1"
"L. Armstrong","England 4.","Carlisle United","CF, RWF","29","275000","2027-06-30","20","1376","3","3.76","1","0.88","England","right","185","3.07","2.55","64.1","10.92","38.92","0.13","2.01","1.18","0.2","0.25","0","1.24","52.63","15.789","0.59","33.33","1.05","31.25","5.49","25","2.03","0.39","0.33","8.63","61.36","1.37","42.86","0.2","66.67","0.06","0","0.07","0.78","58.33","0.46","57.14","0.26","1.11","41.18"
"B. Barclay","England 4.","Carlisle United","RCB, LCB, DMF","29","125000","2026-06-30","22","1372","1","1.11","1","0.69","England","right","187","9.25","5.71","56.32","5.77","56.82","0.52","8.07","1.05","0.07","0.07","0.07","0.92","50","7.143","0.92","50","0.13","50","1.38","38.1","0.59","0.26","0","43.69","80.78","19.81","69.87","7.15","48.62","0.05","0.07","0.07","5.77","62.5","1.44","45.45","0.33","10.04","62.75"
"T. Leigh","England 4.","Bradford City","CF, RWF, AMF","25","300000","2027-06-30","28","1371","1","3.61","3","1.17","England","right","185","5.32","4.4","59.7","7.55","32.17","0.13","4.08","2.1","0.07","0.24","0","1.77","37.04","3.704","2.04","45.16","0.85","46.15","6.89","20.95","2.76","0.98","0","26.52","67.82","7.35","53.57","2.3","51.43","0.08","0.2","0.39","3.81","51.72","2.76","47.62","0.85","3.94","76.67"
"T. Adaramola","England 4.","Bradford City","LWB, LB","22","0","2026-05-31","16","1370","0","0.47","3","2.03","Republic of Ireland","left","177","10.18","10.25","67.31","1.84","39.29","0","4.76","3.94","0","0.03","0","0.66","20","0","2.69","51.22","4.07","59.68","10.18","37.42","1.84","2.69","0.79","24.57","77.54","8.21","66.4","2.89","56.82","0.13","0","0.66","2.82","74.42","2.3","65.71","0.92","5.91","71.11"
"G. Garner","England 4.","Morecambe","CF, AMF","27","175000","2027-06-30","24","1370","5","3.6","1","0.55","England","left","188","2.89","3.42","50","4.07","14.52","0.07","1.55","2.23","0.33","0.24","0","2.04","38.71","16.129","0.99","20","2.5","50","9.26","24.11","2.56","1.38","0.26","17.15","74.71","3.55","59.26","0.46","57.14","0.04","0","0.2","1.71","50","0.79","50","0.39","1.97","46.67"
"M. Taylor","England 4.","Morecambe","RCB, RB","25","0","2026-06-30","20","1364","1","0.91","0","1.21","England","right","195","9.5","6.07","65.22","7.85","68.07","0.86","7.27","0.53","0.07","0.06","0.07","0.59","44.44","11.111","0.46","57.14","0.07","0","0.92","35.71","0.86","0.33","0","29.1","70.29","17.49","63.02","7.39","34.82","0.08","0","0.26","6.4","47.42","1.39","33.33","0.33","7.98","57.85"
"R. Broom","England 4.","Fleetwood Town","RWB, RB, RWF","29","300000","2026-06-30","27","1358","2","1.09","0","1.52","Wales","right","177","7.42","6.43","54.64","2.98","24.44","0.07","4.79","2.92","0.13","0.07","0.07","0.66","60","20","3.05","28.26","2.32","71.43","5.83","45.45","1.33","1.26","0.53","24.52","64.32","7.69","45.69","3.71","39.29","0.1","0","0.27","3.71","46.43","3.25","44.9","0.93","6.1","57.61"
"J. Connolly","England 4.","Crewe Alexandra","RCB, LCB","24","375000","2026-06-30","21","1351","0","0.53","0","0.09","England","right","185","8.33","4.46","67.16","6.93","56.73","0.8","7.62","0.33","0","0.04","0","0.27","50","0","0.13","0","0.27","50","1.8","48.15","0.67","1.07","0.13","35.97","77.41","17.65","67.92","6.73","42.57","0.01","0.07","0","7.06","57.55","0.53","62.5","0.13","8.06","61.16"
"H. Biggins","England 4.","Carlisle United","RCMF, DMF","29","200000","2026-06-30","17","1351","0","1.89","2","0.84","England","right","175","6.06","4.2","58.73","3.4","31.37","0.33","4.48","1.47","0","0.13","0","1.2","16.67","0","1.8","22.22","1.4","57.14","7.59","38.6","1.33","1.2","0.2","38.9","82.71","10.06","69.54","2.6","43.59","0.06","0.07","0.13","4.13","66.13","1.67","40","0.2","5.2","66.67"
